sample,norm
713000,1.4142135623730951
714000,0.0
715000,1.4142135623730951
716000,2.0
717000,2.0
718000,1.7320508075688772
719000,2.8284271247461903
720000,0.0
721000,1.7320508075688772
722000,1.7320508075688772
723000,2.6457513110645907
724000,1.7320508075688772
725000,1.7320508075688772
726000,1.7320508075688772
727000,0.0
728000,0.0
729000,0.0
730000,0.0
731000,1.7320508075688772
732000,0.0
733000,0.0
734000,0.0
735000,0.0
736000,1.7320508075688772
737000,0.0
738000,0.0
739000,0.0
740000,0.0
741000,0.0
742000,1.7320508075688772
743000,1.7320508075688772
744000,1.7320508075688772
745000,1.7320508075688772
746000,0.0
747000,1.4142135623730951
748000,1.4142135623730951
749000,0.0
750000,0.0
751000,0.0
752000,0.0
753000,1.4142135623730951
754000,1.4142135623730951
755000,0.0
756000,1.4142135623730951
757000,0.0
758000,0.0
759000,0.0
760000,1.4142135623730951
761000,1.4142135623730951
762000,0.0
763000,0.0
764000,0.0
765000,0.0
766000,0.0
767000,1.4142135623730951
768000,1.4142135623730951
769000,1.4142135623730951
770000,2.0
771000,0.0
772000,2.0
773000,2.6457513110645907
774000,0.0
775000,0.0
776000,2.0
777000,1.4142135623730951
778000,0.0
779000,0.0
780000,0.0
781000,1.7320508075688772
782000,0.0
783000,0.0
784000,1.7320508075688772
785000,0.0
786000,1.7320508075688772
787000,0.0
788000,0.0
789000,0.0
790000,1.4142135623730951
791000,0.0
792000,1.0
793000,0.0
794000,0.0
795000,0.0
796000,1.0
797000,1.7320508075688772
798000,1.7320508075688772
799000,0.0
800000,1.0
801000,0.0
802000,0.0
803000,0.0
804000,2.0
805000,0.0
806000,1.4142135623730951
807000,0.0
808000,1.4142135623730951
809000,0.0
810000,0.0
811000,0.0
812000,0.0
813000,0.0
814000,0.0
815000,0.0
816000,0.0
817000,0.0
818000,0.0
819000,0.0
820000,1.7320508075688772
821000,0.0
822000,1.7320508075688772
823000,2.0
824000,0.0
825000,2.0
826000,0.0
827000,0.0
828000,0.0
829000,0.0
830000,0.0
831000,1.7320508075688772
832000,0.0
833000,1.7320508075688772
834000,1.7320508075688772
835000,0.0
836000,0.0
837000,0.0
838000,0.0
839000,0.0
840000,0.0
841000,0.0
842000,2.0
843000,0.0
844000,2.0
845000,2.0
846000,1.4142135623730951
847000,0.0
848000,0.0
849000,0.0
850000,1.7320508075688772
851000,0.0
852000,0.0
853000,0.0
854000,0.0
855000,0.0
856000,0.0
857000,0.0
858000,0.0
859000,0.0
860000,0.0
861000,0.0
862000,0.0
863000,0.0
864000,0.0
865000,0.0
866000,0.0
867000,0.0
868000,0.0
869000,0.0
870000,0.0
871000,0.0
872000,0.0
873000,0.0
874000,1.7320508075688772
875000,1.7320508075688772
876000,0.0
877000,2.449489742783178
878000,1.7320508075688772
879000,0.0
880000,0.0
881000,0.0
882000,0.0
883000,0.0
884000,0.0
885000,0.0
886000,1.4142135623730951
887000,1.4142135623730951
888000,0.0
889000,0.0
890000,1.4142135623730951
891000,1.4142135623730951
892000,0.0
893000,0.0
894000,0.0
895000,0.0
896000,1.4142135623730951
897000,0.0
898000,0.0
899000,1.7320508075688772
900000,0.0
901000,1.7320508075688772
902000,0.0
903000,1.7320508075688772
904000,0.0
905000,0.0
906000,0.0
907000,0.0
908000,0.0
909000,1.7320508075688772
910000,0.0
911000,0.0
912000,1.4142135623730951
913000,2.23606797749979
914000,0.0
915000,0.0
916000,0.0
917000,0.0
918000,0.0
919000,0.0
920000,0.0
921000,0.0
922000,1.7320508075688772
923000,0.0
924000,0.0
925000,0.0
926000,0.0
927000,0.0
928000,0.0
929000,0.0
930000,0.0
931000,1.4142135623730951
932000,0.0
933000,0.0
934000,1.7320508075688772
935000,0.0
936000,1.7320508075688772
937000,0.0
938000,0.0
939000,0.0
940000,0.0
941000,0.0
942000,1.7320508075688772
943000,0.0
944000,0.0
945000,0.0
946000,2.0
947000,2.0
948000,2.0
949000,0.0
950000,2.0
951000,0.0
952000,0.0
953000,0.0
954000,0.0
955000,0.0
956000,2.0
957000,0.0
958000,2.0
959000,2.0
960000,0.0
961000,0.0
962000,1.0
963000,0.0
964000,0.0
965000,2.0
966000,1.0
967000,0.0
968000,0.0
969000,2.23606797749979
970000,2.0
971000,0.0
972000,1.0
973000,0.0
974000,0.0
975000,0.0
976000,0.0
977000,0.0
978000,0.0
979000,0.0
980000,0.0
981000,0.0
982000,0.0
983000,0.0
984000,0.0
985000,2.0
986000,1.0
987000,0.0
988000,2.23606797749979
989000,1.0
990000,0.0
991000,0.0
992000,2.23606797749979
993000,1.0
994000,0.0
995000,0.0
996000,1.0
997000,0.0
998000,0.0
999000,0.0
1000000,1.0
